in1,in2,in3,in4,in5,in6,in7,out1,out2,out3,out4,out5,out6
1536.64,15.61717,273.0622,248.0735,88.701,23.90280832,53.72590544,9555.2,13.699,3.2789,2576.9,683.06,2278.7
1531.841,14.99869,272.5154,247.4811,87.7781,24.30645488,53.50842415,9544.1,13.701,3.1094,2583.1,683.56,2269.1
1532.237,15.6951,271.5019,246.045,87.2045,24.45390457,52.7335542,9536.7,13.701,3.2921,2584.0,682.96,2250.7
1574.084,15.20667,270.2222,244.9843,86.8455,24.41225069,51.64005009,9618.0,13.705,3.1125,2592.7,691.05,2267.3
1519.507,14.70853,269.9943,244.4934,85.7148,25.57497449,53.06055308,9537.0,13.701,3.0747,2572.6,682.77,2228.3
1565.254,14.77858,268.5624,243.0622,85.7128,25.10611769,51.10084001,9580.2,13.709,3.0151,2593.3,690.45,2249.3
1501.261,14.93557,267.5735,242.0735,84.2742,26.62086166,53.09411478,9527.3,13.696,3.213,2549.9,679.93,2187.6
1549.848,14.9651,266.9938,241.4938,84.2104,26.05835924,51.05223221,9584.5,13.705,3.1125,2583.7,688.5,2212.6
1563.575,15.28338,265.7754,240.0832,82.9895,26.31978084,50.56905794,9666.9,13.699,3.1992,2569.0,691.35,2189.9
1534.144,15.3713,265.1329,238.9834,82.70693,27.42226426,51.76610338,9632.3,13.695,3.3148,2540.9,686.09,2165.8
1566.549,14.07216,264.0065,238.4934,81.90466,27.16718105,50.28277176,9672.7,13.703,2.8948,2538.4,693.77,2187.0
1566.886,14.79614,263.0753,237.0622,81.21317,27.50057653,50.05216781,9700.9,13.7,3.1033,2547.5,693.36,2162.4
1522.657,15.44003,262.4938,236.0735,81.22316,28.79501624,51.40994212,9614.4,13.694,3.3925,2527.1,684.68,2129.9
1556.047,14.49384,261.0621,235.4938,79.79475,28.23501524,49.46189597,9672.2,13.701,3.0503,2546.2,692.62,2137.7
1534.084,15.54512,260.5154,234.0621,79.72754,29.35109805,50.55550619,9665.8,13.692,3.4259,2521.7,687.51,2105.1
1532.575,15.62954,259.5019,233.0735,78.50907,29.65160281,50.2227542,9692.8,13.689,3.4596,2512.6,687.98,2080.9
1564.055,14.82634,258.6748,232.4938,78.2321,29.34418764,48.84826161,9732.4,13.698,3.167,2529.5,694.41,2103.6
1500.174,15.05792,257.9947,231.0832,77.30809,31.21039762,51.02784375,9636.4,13.687,3.3825,2488.8,683.52,2048.8
1547.632,15.33348,256.562,230.1722,76.73481,30.44778807,48.94906614,9733.1,13.692,3.3793,2515.6,691.84,2057.6
1561.34,14.92945,256.136,229.4947,76.37794,30.73488359,48.54030747,9774.7,13.694,3.2447,2508.1,694.72,2062.5
1516.857,15.46378,255.0066,228.0831,75.24608,31.7080276,49.29675653,9683.2,13.688,3.4855,2493.0,687.2,2012.7
1558.667,14.81852,253.722,227.073,75.24859,31.50289972,48.17513549,9777.5,13.695,3.2599,2497.1,694.58,2038.7
1509.82,15.0477,253.4943,226.4938,73.92264,33.02219017,49.68512522,9715.0,13.683,3.4218,2466.9,687.27,1987.8
1539.657,15.26247,252.0624,225.0621,73.74766,32.64539516,48.26047474,9762.1,13.689,3.4418,2485.8,691.8,1993.6
1490.889,15.43563,250.9839,223.9839,72.8283,34.05797237,49.55856449,9666.1,13.68,3.6057,2447.7,684.01,1950.4
1538.5,15.0918,250.4934,223.4807,72.25159,33.17115559,47.480862020000004,9769.6,13.69,3.3911,2484.8,692.19,1969.6
1495.058,15.33927,249.1783,222.0451,71.89649,34.7065795,48.88533448,9669.6,13.683,3.5863,2450.5,685.15,1935.4
1547.562,14.62468,248.5133,221.074,70.77156,33.85120799,46.89765209,9828.4,13.691,3.2698,2464.0,693.62,1950.7
1495.859,14.96247,247.5019,220.4811,70.74472,35.72919435,48.69443544,9695.9,13.682,3.5029,2439.9,686.07,1918.5
1534.419,15.71723,246.4859,219.045,69.30986,34.74236167,46.61043193,9819.5,13.682,3.6379,2454.4,691.47,1899.9
1509.23,14.73884,245.9934,217.9843,69.26111,36.41790846,48.11560274,9775.6,13.682,3.4328,2426.4,688.44,1897.2
1531.746,15.02543,244.6783,217.4934,68.26151,35.85943542,46.64773385,9840.3,13.682,3.4792,2437.8,691.02,1887.8
1548.698,14.3639,244.0133,216.0622,67.76624,35.73073116,45.78947454,9890.4,13.69,3.2488,2424.6,692.18,1897.1
1487.405,15.77516,243.0019,215.0735,67.41032,37.82618755,47.70272208,9761.2,13.674,3.8095,2392.0,684.84,1837.6
1546.096,15.16249,242.0756,214.4938,66.28474,36.51298934,45.3755654,9922.6,13.682,3.5159,2425.7,691.47,1858.1
1479.037,15.16008,241.4938,213.0621,66.27817,38.37919102,46.94262155,9711.9,13.682,3.6092,2406.2,683.35,1826.9
1542.756,15.00644,240.0621,211.9839,64.84373,37.29771405,44.9505357,9946.5,13.682,3.497,2410.0,690.02,1834.3
1519.216,15.00064,239.3957,211.4934,64.77909,38.41497702,45.54509885,9880.3,13.681,3.543,2401.3,687.3,1821.3
1504.872,15.9168,238.4986,210.0622,63.56013,38.77165085,45.40136797,9909.7,13.673,3.8434,2379.8,685.75,1786.9
1518.396,15.12499,238.4992,209.9969,63.27967,38.75814049,45.2505641,9944.6,13.676,3.5839,2387.5,686.98,1795.6
1509.458,14.3366,238.5,210.0,63.28634,38.70730801,45.17208288,9870.9,13.683,3.3401,2389.1,685.41,1803.3
1546.493,14.92943,238.5,210.0,63.29013,37.80880155,44.09808604,9994.1,13.682,3.4651,2398.5,689.2,1817.3
1526.073,14.62846,238.5,210.0,63.28162,38.93036395,45.42424013,9979.2,13.677,3.4391,2374.4,687.76,1801.7
1509.921,14.79177,238.5,210.0,63.28416,38.61012783,45.06182987,9878.6,13.681,3.4729,2396.5,685.62,1799.0
1540.519,15.14084,238.5,210.0,63.28499,37.70846548,44.02624893,9962.8,13.683,3.5268,2407.8,688.58,1814.4
1493.905,15.71419,238.5,210.0,63.28143,38.88223498,45.37734772,9867.9,13.675,3.7761,2382.0,684.34,1781.9
1539.688,15.09316,238.5,210.0,63.29252,37.43486058,43.68268575,9933.9,13.686,3.4951,2416.4,688.16,1818.7
1473.237,17.68724,238.5,210.0,62.93215,38.61692201,45.06949154,9907.5,13.665,4.4131,2310.4,682.01,1762.1
1487.419,18.49377,238.5,210.0,61.80772,37.34386434,43.58984162,9963.7,13.663,4.6009,2294.9,683.66,1775.3
1518.033,19.12428,238.5,210.0,60.87677,36.45725737,42.53299945,10098.0,13.657,4.7418,2290.5,687.46,1797.6
1497.446,17.9457,238.5,210.0,60.30606,36.56992888,42.65986712,9977.9,13.664,4.3518,2324.1,684.7,1773.5
1488.485,17.57088,238.5,210.0,59.04673,36.1253314,42.15345667,9955.2,13.664,4.1962,2331.6,683.48,1761.5
1497.332,16.86153,238.5,210.0,58.82508,35.73425462,41.70812638,9912.9,13.67,3.9374,2371.6,683.89,1766.3
1526.896,16.22892,238.5,210.0,57.51707,34.5945003,40.3566579,9968.9,13.673,3.6517,2417.1,686.25,1780.9
1496.842,15.19516,238.5,210.0,57.32672,35.20495314,41.09763472,9855.9,13.678,3.3855,2428.1,682.83,1751.7
1551.052,14.1975,238.5,210.0,55.89811,33.40855437,38.97310206,9995.7,13.683,2.9744,2444.7,687.26,1782.7
1512.06,14.19159,238.5,210.0,55.84957,33.79270794,39.42197931,9836.6,13.686,3.0038,2458.5,683.14,1761.8
1526.287,15.22001,238.5,210.0,54.42873,32.76262984,38.21076853,9923.4,13.679,3.2273,2452.6,684.81,1776.1
1517.928,15.72016,238.5,210.0,54.01017,32.29473724,37.67405319,9888.2,13.679,3.3459,2437.2,683.84,1783.6
1524.744,16.21269,238.5,210.0,52.88008,31.72815743,37.0049392,9954.1,13.674,3.4491,2419.6,684.7,1792.4
1500.118,16.01732,238.5,210.0,51.95306,32.05137911,37.3824938,9928.3,13.67,3.4169,2403.3,682.3,1762.4
1550.143,15.15009,238.5,210.0,51.38332,30.5606884,35.66983789,9996.9,13.678,3.0594,2467.4,686.53,1800.3
1501.891,15.31307,238.5,210.0,51.03214,31.23019479,36.39557258,9864.1,13.677,3.1577,2435.6,681.67,1765.9
1538.597,16.02312,238.5,210.0,49.90217,29.95446092,34.96144562,10008.0,13.672,3.2694,2431.9,685.55,1805.7
1511.335,15.46908,238.5,210.0,48.619,30.04141807,35.06599127,9944.5,13.671,3.1233,2429.9,682.57,1772.4
1547.215,14.39335,238.5,210.0,48.39986,28.92917604,33.76468016,9962.8,13.68,2.7519,2481.5,685.35,1797.4
1573.307,13.68804,238.5,210.0,47.13635,28.29120646,32.99577017,10075.0,13.676,2.5203,2470.8,687.86,1799.1
1504.343,14.24637,238.5,210.0,46.91021,29.07296108,33.90857236,9847.7,13.678,2.73,2469.7,680.85,1761.1
1551.78,14.82019,238.5,210.0,45.48413,27.26398016,31.82264964,9999.2,13.676,2.761,2475.4,685.58,1814.2
1544.247,14.97015,238.5,210.0,44.93858,26.92742897,31.43389626,9969.3,13.676,2.7836,2468.2,684.67,1816.5
1546.066,15.2465,238.5,210.0,43.92824,26.60258514,31.0548547,10016.0,13.672,2.8345,2457.3,685.04,1817.0
1569.43,14.86923,238.5,210.0,43.57387,25.65123521,29.89597036,10032.0,13.677,2.6694,2481.9,686.88,1839.7
1527.025,14.3266,238.5,210.0,42.44746,26.00744153,30.34440325,9906.5,13.676,2.5653,2478.0,682.37,1799.1
1564.787,14.38405,238.5,210.0,41.52071,24.46766404,28.56185206,9989.3,13.678,2.481,2491.9,685.84,1836.8
1514.407,14.80686,238.5,210.0,40.94095,25.34113336,29.55052792,9897.6,13.674,2.6527,2453.0,681.02,1802.3
1559.793,13.74008,238.5,210.0,40.04145,23.85868445,27.83712353,9957.3,13.678,2.29,2502.8,684.91,1825.8
1536.761,14.31309,238.5,210.0,39.46068,23.8481282,27.8521235,9906.0,13.677,2.4379,2484.9,682.69,1821.0
1550.474,14.28526,238.5,210.0,38.14902,22.89094805,26.72721933,9943.9,13.676,2.372,2491.9,683.89,1830.7
1582.047,15.03852,238.5,210.0,37.97073,22.26609368,25.96400791,10071.0,13.674,2.5082,2482.7,687.41,1853.5
1542.672,14.73753,238.5,210.0,36.53264,22.33227693,26.0506461,9965.6,13.672,2.4517,2472.7,683.2,1828.4
1582.283,13.53381,238.5,210.0,36.4774,21.29292866,24.84405298,9998.2,13.677,2.0974,2513.1,686.47,1840.3
1560.57,14.01057,238.5,210.0,35.04703,21.31825018,24.85619866,9985.0,13.672,2.2132,2504.8,684.58,1826.8
1545.642,14.62475,238.5,210.0,11.36147,20.69180947,24.14691973,12042.0,13.523,2.2535,2473.7,689.36,1543.5
1522.624,15.87059,238.5,210.0,52.7006,20.38435713,23.76595418,9028.9,13.776,2.7016,2495.1,675.36,2090.0
1567.339,15.30908,238.5,210.0,52.43353,19.42507728,22.69671011,9196.6,13.768,2.4885,2533.0,679.64,2103.2
1555.485,13.67952,238.5,210.0,51.13565,19.44242543,22.71157784,9175.2,13.768,2.103,2542.7,677.92,2062.5
1560.949,13.18136,238.5,210.0,50.9682,18.7294446,21.85836642,9159.0,13.768,1.9555,2540.7,677.82,2069.5
1587.157,13.87723,238.5,210.0,49.55059,17.78523959,20.75952055,9282.2,13.761,2.0516,2538.3,680.83,2081.7
1541.33,14.37663,238.5,210.0,49.01773,18.06410706,21.06802958,9068.9,13.776,2.1978,2548.7,676.11,2080.0
1589.734,13.09798,238.5,210.0,48.03012,16.95934771,19.80045915,9288.1,13.761,1.8393,2531.0,680.59,2067.9
1592.444,12.50808,238.5,210.0,47.55591,16.57485433,19.34129783,9293.3,13.761,1.6975,2521.6,680.48,2060.9
1600.23,13.05101,238.5,210.0,46.55458,16.16884391,18.8622952,9336.0,13.759,1.7859,2528.2,681.59,2062.2
1595.911,12.68855,238.5,210.0,45.47461,15.72934226,18.34749457,9313.3,13.761,1.6918,2533.4,680.9,2053.3
1598.849,13.46567,238.5,210.0,45.08187,15.09149012,17.61553,9292.3,13.763,1.823,2549.8,681.21,2069.5
1605.807,13.52297,238.5,210.0,44.09647,14.72687121,17.19984905,9336.5,13.76,1.8134,2548.5,682.05,2064.1
1602.669,13.13961,238.5,210.0,43.61809,14.23949261,16.63241002,9297.4,13.764,1.7136,2551.2,681.29,2065.1
1604.651,13.12554,238.5,210.0,42.36378,13.84002663,16.14786948,9317.2,13.763,1.689,2554.9,681.55,2059.3
1603.282,12.18717,238.5,210.0,42.09732,13.43320678,15.67822068,9289.5,13.766,1.4892,2551.6,680.75,2054.0
1598.588,12.00705,238.5,210.0,40.71544,12.88395257,15.07070261,9264.8,13.769,1.4338,2567.4,680.14,2048.4
1601.184,12.69555,238.5,210.0,40.68348,12.34169761,14.40847804,9236.0,13.771,1.5401,2573.2,680.3,2077.6
1610.476,12.95039,238.5,210.0,39.26691,11.8551324,13.83165488,9296.0,13.768,1.5611,2572.4,681.51,2089.3
1609.666,12.27927,238.5,210.0,38.75282,11.43322988,13.33964402,9275.3,13.771,1.4171,2575.1,680.95,2089.9
1609.585,12.84861,238.5,210.0,37.75953,10.95110011,12.78796314,9268.9,13.772,1.5018,2585.0,681.11,2114.2
1609.569,12.54542,238.5,210.0,37.41434,10.55394952,12.3199136,9248.1,13.774,1.4284,2589.0,680.77,2127.0
1609.433,11.95912,238.5,210.0,36.30783,9.979439435,11.65376408,9237.2,13.778,1.2986,2599.8,680.38,2136.7
1614.64,12.54167,238.5,210.0,35.40437,9.510286295,11.09708028,9258.4,13.776,1.3793,2598.9,681.13,2185.8
1617.894,12.29173,238.5,210.0,34.84283,9.04492386,10.51701916,9255.8,13.778,1.3128,2602.1,681.16,2219.8
1618.082,12.21316,238.5,210.0,33.59443,8.540358965,9.98863883,9259.2,13.779,1.2786,2610.7,681.18,2248.0
1618.033,12.02988,238.5,210.0,33.38734,8.079030742,9.448769091,9228.6,13.783,1.2291,2618.3,680.8,2283.8
1618.525,12.74635,238.5,210.0,32.09024,7.528101631,8.798654184,9229.9,13.783,1.3278,2622.7,681.11,2356.9
1620.48,13.93836,238.5,210.0,31.90924,7.078894283,8.26011926,9218.7,13.781,1.5226,2622.0,681.56,2447.2
1597.083,14.08006,238.5,210.0,30.48993,6.807979581,7.927771388,9120.5,13.79,1.5456,2627.2,679.1,2385.3
1600.073,12.56658,238.5,210.0,30.47806,6.268517525,7.305018065,9074.1,13.798,1.2506,2658.8,678.38,2419.5
1627.327,11.7852,238.5,210.0,9.4758,5.653984079,6.61687281,9913.2,13.707,1.0472,2717.9,686.69,2422.0
1632.44,12.49844,238.5,210.0,48.07727,5.262858177,6.137843336,8648.2,13.8,1.2023,2594.4,676.36,2796.4
1632.359,12.4946,238.5,210.0,46.80973,4.847511291,5.652917877,8651.9,13.802,1.1817,2602.7,676.39,2842.6
1631.099,11.76278,238.5,210.0,46.68328,4.381040364,5.131219566,8620.5,13.807,1.0494,2604.7,675.63,2865.4
1634.766,12.40757,238.5,210.0,45.46681,3.914859306,4.567451483,8633.3,13.805,1.1226,2612.4,676.3,2971.4
1630.944,11.56361,238.5,210.0,45.28533,3.489871571,4.069209639,8590.4,13.813,0.98027,2621.3,675.22,2974.3
1631.615,12.00163,238.5,210.0,43.92221,2.990257284,3.490502609,8589.7,13.813,1.0203,2630.0,675.5,3064.3
1628.335,12.55465,238.5,210.0,43.44599,2.509242435,2.934133724,8540.0,13.814,1.0796,2647.0,675.13,3144.0
1634.151,12.92315,238.5,210.0,42.50156,2.055438625,2.413542938,8564.7,13.812,1.1086,2651.0,675.9,3250.5
1631.615,12.15154,238.5,125.8321,41.98388,1.13882641,1.885689741,8369.9,13.723,1.5208,2612.6,672.28,3112.0
1636.323,11.96197,238.5,0.0,3.86216,0.0,0.191356745,10647.0,13.665,0.47223,2461.1,677.91,3543.9
1628.113,11.33273,238.5,0.0,0.0,0.0,0.0,8412.0,13.763,1.0054,2698.5,669.81,3444.5
1627.905,10.89614,238.5,0.0,0.0,0.0,0.0,8388.4,13.764,0.96556,2682.3,669.62,3416.7
1628.641,11.44711,238.5,0.0,0.0,0.0,0.0,8420.5,13.763,1.0156,2702.1,669.91,3453.7
1630.236,11.94573,238.5,0.0,0.0,0.0,0.0,8456.0,13.762,1.0612,2719.7,670.3,3489.8
1632.014,11.61017,238.5,0.0,0.0,0.0,0.0,8443.7,13.761,1.0287,2703.0,670.37,3478.5
1629.682,11.50268,238.5,0.0,0.0,0.0,0.0,8427.9,13.762,1.0201,2702.6,670.06,3461.7
1630.122,11.73762,238.5,0.0,0.0,0.0,0.0,8443.2,13.762,1.0418,2711.3,670.2,3477.4
1633.595,11.87838,238.5,0.0,0.0,0.0,0.0,8465.7,13.76,1.0528,2711.3,670.66,3501.2
1630.192,11.39704,238.5,0.0,0.0,0.0,0.0,8424.3,13.762,1.01,2697.6,670.07,3457.6
1632.019,11.82713,238.5,0.0,0.0,0.0,0.0,8456.2,13.761,1.049,2711.8,670.46,3491.1
1626.535,11.78983,238.5,0.0,0.0,0.0,0.0,8431.5,13.763,1.0488,2719.4,669.81,3464.3
1626.483,12.32731,238.5,0.0,0.0,0.0,0.0,8464.8,13.763,1.0999,2742.5,670.03,3493.5
1621.935,12.21626,238.5,0.0,0.0,0.0,0.0,8439.3,13.765,1.0921,2745.2,669.46,3467.0
1619.247,11.82393,237.5766,0.0,0.0,0.0,0.0,8405.6,13.767,1.0599,2728.1,668.8,3392.8
1610.423,11.16557,236.9938,0.0,0.0,0.0,0.0,8330.5,13.773,1.0059,2713.4,667.39,3291.5
1605.718,11.1559,236.9996,0.0,0.0,0.0,0.0,8310.6,13.775,1.0078,2720.8,666.85,3271.1
1607.17,11.39651,237.0,0.0,0.0,0.0,0.0,8331.2,13.774,1.0293,2727.8,667.11,3291.2
1605.989,11.51668,237.0,0.0,0.0,0.0,0.0,8334.0,13.774,1.0412,2734.5,667.02,3292.9
1596.973,10.82693,237.0,0.0,0.0,0.0,0.0,8255.4,13.78,0.98255,2722.7,665.71,3215.1
1595.197,11.30902,237.0,0.0,0.0,0.0,0.0,8277.5,13.779,1.0282,2744.0,665.69,3235.5
1592.782,11.35035,237.0,0.0,0.0,0.0,0.0,8270.4,13.78,1.0336,2749.6,665.43,3227.6
1589.18,10.57187,237.0,0.0,0.0,0.0,0.0,8208.7,13.784,0.96369,2726.0,664.72,3168.0
1584.005,11.07014,237.0,0.0,0.0,0.0,0.0,8217.5,13.784,1.0126,2753.0,664.3,3175.5
1583.475,11.46771,235.6785,0.0,0.0,0.0,0.0,8244.9,13.785,1.0551,2762.4,664.14,3140.5
1578.757,11.04023,235.4948,0.0,0.0,0.0,0.0,8197.9,13.788,1.0184,2752.5,663.38,3091.0
1577.666,11.09705,235.5,0.0,0.0,0.0,0.0,8197.3,13.788,1.0244,2756.4,663.28,3090.0
1578.501,11.02468,235.5,0.0,0.0,0.0,0.0,8195.8,13.788,1.0171,2752.3,663.35,3089.4
1570.475,10.49054,235.5,0.0,0.0,0.0,0.0,8129.6,13.794,0.97235,2745.5,662.21,3028.3
1568.892,10.34472,235.5,0.0,0.0,0.0,0.0,8114.2,13.795,0.9599,2742.8,661.98,3014.0
1573.959,10.71156,235.5,0.0,0.0,0.0,0.0,8157.4,13.791,0.9907,2748.0,662.7,3054.2
1575.548,10.603,235.5,0.0,0.0,0.0,0.0,8156.9,13.791,0.97979,2741.4,662.84,3054.3
1567.101,10.08042,235.5,0.0,0.0,0.0,0.0,8091.1,13.797,0.93691,2736.4,661.68,2992.2
1564.509,10.70157,235.4873,0.0,0.0,0.0,0.0,8119.3,13.795,0.99525,2762.7,661.6,3016.6
1564.395,10.61835,234.0454,0.0,0.0,0.0,0.0,8116.5,13.797,0.99296,2752.4,661.26,2956.2
1559.889,10.45218,233.9973,0.0,0.0,0.0,0.0,8087.8,13.8,0.98038,2753.3,660.67,2928.9
1552.532,10.43494,234.0,0.0,0.0,0.0,0.0,8057.7,13.803,0.98294,2764.4,659.81,2901.7
1546.004,10.45025,234.0,0.0,0.0,0.0,0.0,8033.3,13.806,0.98805,2775.3,659.06,2879.5
1539.811,10.32162,234.0,0.0,0.0,0.0,0.0,8000.4,13.809,0.97964,2780.5,658.3,2851.5
1541.314,10.17105,234.0,0.0,0.0,0.0,0.0,7996.1,13.809,0.96493,2772.9,658.42,2848.8
1537.363,9.77281,234.0,0.0,0.0,0.0,0.0,7954.6,13.813,0.93078,2765.4,657.83,2814.7
1542.979,10.3354,234.0,0.0,0.0,0.0,0.0,8013.7,13.807,0.97914,2776.0,658.67,2863.0
1539.462,9.89812,234.0,0.0,0.0,0.0,0.0,7970.9,13.811,0.94101,2766.4,658.11,2828.2
1535.285,9.73533,233.5185,0.0,0.0,0.0,0.0,7944.7,13.814,0.93029,2765.0,657.47,2789.5
1536.734,10.01787,232.5019,0.0,0.0,0.0,0.0,7971.1,13.813,0.95901,2767.1,657.53,2774.5
1531.758,10.29545,232.499,0.0,0.0,0.0,0.0,7971.3,13.813,0.98738,2784.4,657.05,2772.6
1532.329,10.46589,232.5,0.0,0.0,0.0,0.0,7985.8,13.812,1.0029,2789.4,657.18,2782.7
1495.865,9.64822,232.5,0.0,13.979,0.0,12.96773529,10307.0,13.602,0.71047,2358.1,669.08,2068.2
1466.881,7.25934,232.5,0.0,18.09817,0.0,21.10839845,10508.0,13.494,0.75672,2332.0,672.19,1831.9
1468.048,8.18534,232.5,0.0,18.00163,0.0,21.46716332,10756.0,13.486,0.83832,2298.7,673.13,1830.0
1471.064,9.08752,232.5,0.0,17.98069,0.0,22.07364589,11045.0,13.474,0.9298,2266.5,674.11,1822.2
1475.579,9.29665,232.5,0.0,17.95971,0.0,22.56698891,11165.0,13.462,0.96033,2257.2,675.17,1810.7
1478.828,9.51209,232.5,0.0,17.95123,0.0,23.1290854,11301.0,13.449,0.99494,2247.3,676.14,1797.1
1475.078,9.46403,232.0185,0.0,17.93171,0.0,23.73637998,11411.0,13.438,1.0157,2237.7,676.23,1774.2
1461.735,9.11218,231.0019,0.0,17.91739,0.0,24.48514414,11513.0,13.429,1.0243,2226.1,675.27,1738.3
1454.093,8.51397,230.999,0.0,17.9048,0.0,25.01978261,11470.0,13.423,0.99267,2231.4,675.15,1715.0
1448.878,8.82254,231.0,0.0,17.89918,0.0,25.4781526,11656.0,13.416,1.0385,2213.8,674.88,1703.5
1446.449,8.79558,231.0,0.0,17.95772,0.0,24.06858619,11404.0,13.445,0.99117,2231.0,673.03,1743.9
1437.764,8.85329,231.0,0.0,17.97701,0.0,25.46973457,11701.0,13.422,1.0476,2205.0,673.48,1702.2
1432.813,9.38133,231.0,0.0,17.96353,0.0,26.80635238,12126.0,13.394,1.1469,2167.6,674.23,1667.7
1432.139,9.49364,231.0,0.0,17.9459,0.0,27.40292367,12277.0,13.381,1.18,2156.1,674.77,1651.4
1428.906,9.18687,231.0,0.0,17.93205,0.0,28.02123017,12319.0,13.372,1.1746,2153.5,675.1,1630.1
1426.495,8.78543,231.0,0.0,17.92541,0.0,28.56714093,12307.0,13.365,1.1577,2155.6,675.58,1610.5
1423.243,8.58602,230.0766,0.0,17.90659,0.0,29.16883266,12397.0,13.354,1.1745,2145.9,675.78,1584.5
1416.052,8.57716,229.4938,0.0,17.89954,0.0,29.75086892,12560.0,13.344,1.2084,2127.0,675.42,1562.3
1410.181,8.61657,229.4996,0.0,17.88511,0.0,30.37149599,12723.0,13.332,1.2408,2108.9,675.37,1544.0
1405.744,8.76048,229.5,0.0,17.88401,0.0,30.84918333,12887.0,13.321,1.2774,2090.6,675.26,1531.0
1399.892,8.89782,229.5,0.0,17.87794,0.0,31.44966772,13082.0,13.307,1.3202,2067.8,675.12,1514.2
1392.708,8.89145,229.5,0.0,17.86395,0.0,31.97470035,13225.0,13.297,1.3466,2048.0,674.83,1497.9
1385.096,8.59082,229.5,0.0,17.8595,0.0,32.76376276,13312.0,13.287,1.3551,2033.6,674.99,1472.0
1384.048,8.2169,229.5,0.0,17.85318,0.0,33.16716054,13254.0,13.286,1.3369,2040.5,675.66,1457.6
1382.14,7.96319,229.5,0.0,17.84066,0.0,33.64228825,13256.0,13.282,1.3355,2040.7,676.2,1442.1
1381.605,8.38314,229.5,0.0,17.8298,0.0,34.238332,13516.0,13.26,1.4036,2012.3,676.45,1429.7
1378.132,8.4544,228.1785,0.0,17.80851,0.0,34.84945699,13706.0,13.239,1.4667,1988.2,676.32,1404.3
1369.416,8.29666,227.9948,0.0,17.79087,0.0,35.64038335,13850.0,13.225,1.4981,1965.3,676.25,1378.7
1366.691,8.56795,228.0,0.0,17.7678,0.0,36.08138426,14045.0,13.204,1.5507,1940.2,676.13,1368.6
1352.875,8.0801,228.0,0.0,17.74745,0.0,36.9672395,14112.0,13.202,1.5527,1921.7,675.88,1337.9
1345.926,7.96752,228.0,0.0,17.73423,0.0,37.43681704,14199.0,13.195,1.5696,1906.0,675.6,1323.1
1343.445,7.92382,228.0,0.0,17.71799,0.0,37.86289533,14269.0,13.186,1.5891,1896.7,675.8,1311.1
1338.197,7.8092,228.0,0.0,17.69547,0.0,38.51548815,14369.0,13.175,1.6155,1882.2,675.91,1292.1
1332.349,7.69407,228.0,0.0,17.67753,0.0,39.05090675,14454.0,13.167,1.6364,1868.7,675.75,1276.1
1332.26,8.09844,228.0,0.0,17.65483,0.0,39.45213793,14675.0,13.138,1.6987,1838.8,676.02,1269.0
1329.54,8.03924,228.0,0.0,17.63391,0.0,40.03183597,14762.0,13.126,1.7263,1827.8,676.36,1253.2
1322.558,8.14844,226.5625,0.0,17.60748,0.0,40.77967137,15009.0,13.09,1.8162,1791.2,675.89,1224.8
1312.029,7.7512,226.4969,0.0,17.5823,0.0,41.45680462,15042.0,13.092,1.8181,1783.1,675.43,1201.9
1308.87,7.87409,226.5,0.0,17.57174,0.0,41.85251108,15174.0,13.075,1.8551,1763.0,675.41,1192.4
1301.639,7.7211,226.5,0.0,17.54679,0.0,42.61291017,15285.0,13.062,1.8859,1747.0,675.25,1171.0
1293.559,7.29064,226.5,0.0,17.53086,0.0,43.28115669,15278.0,13.068,1.8844,1750.1,674.4,1149.7
1289.084,6.77999,226.5,0.0,17.51553,0.0,43.77420251,15184.0,13.082,1.8666,1770.9,672.79,1133.0
1286.971,7.38817,226.5,0.0,17.49198,0.0,44.13456522,15494.0,13.039,1.9461,1718.5,674.43,1128.3
1285.045,7.71708,226.5,0.0,17.47276,0.0,44.87770493,15745.0,12.998,2.0248,1682.8,675.26,1112.7
1274.75,7.32116,226.5,0.0,17.45015,0.0,45.54292001,15768.0,13.003,2.0261,1680.3,673.83,1091.8
1273.135,7.07043,226.4406,0.0,17.43703,0.0,46.06161425,15756.0,13.004,2.0329,1689.7,673.28,1077.2
1262.853,7.09456,225.0318,0.0,17.41602,0.0,46.64122569,15963.0,12.975,2.0936,1655.6,672.6,1053.6
1262.192,7.20982,224.9977,0.0,17.39306,0.0,47.21934145,16095.0,12.952,2.1398,1639.9,673.27,1040.8
1258.462,7.3466,225.0,0.0,17.37192,0.0,47.89084424,16273.0,12.925,2.1947,1615.1,673.62,1025.7
